url,직무,회사 이름,위치/근무지,경력,주요업무,자격요건,우대사항,기술스택/툴
https://www.wanted.co.kr/wd/254617,AI연구소 AI기반연구팀 팀장 (7년 이상),아이스크림아트,서울 강남구,경력 7년 이상,"주요업무
ㆍ AI(ML/DL/컴퓨터비전) 기술 개발
ㆍ AI기반연구팀 관리 업무","자격요건
ㆍ4년제 학사 이상
ㆍ전공 : 컴퓨터 공학, 전자 공학 관련 전공
ㆍ경력 : 컴퓨터 비전 관련 업무 경험 7년 이상

필수역량
ㆍ AI/ML/DL 분야에서 경력자
ㆍ VLM 및 LLM관련 경험 보유자
ㆍ Python, TemsorFlow, PyTorch 등 AI 관련 라이브러리 숙련자
ㆍ 7년 이상의 리딩 경험 및 원활한 커뮤니케이션 능력 보유자","우대사항
ㆍ 컴퓨터 공학 관련 학위 (석사/박사) 소지자
ㆍ 논문 발표 또는 컴퓨터비전/AI 프로젝트 포트폴리오 보유자
ㆍ 스타트업에서의 경험 또는 AI 솔루션 상용화 경험","['Pytorch', 'Python']"
https://www.wanted.co.kr/wd/169416,Senior Front-end Software Engineer,제이앤피메디(JNPMEDI),인천 연수구,경력 8-30년,"주요업무
Maven Clinical Cloud는 전통적인 제약/바이오 산업에서 가장 진보한 기술로 임상시험 전반을 Digital Transformation하기 위한 웹서비스입니다.

• Maven Clinical Cloud 웹서비스 개발
• 고확장성 아키텍처 설계 및 서비스 설계, 개발, 테스트, 운영
• 공통 프레임워크 및 라이브러리 개발 기여
• 개발 프로세스 및 문화 정립
• 사용기술스택
-React(Typescript)
-jsx(tsx)/sass
-CI/CD(Github Actions)","자격요건
• 웹 서비스 개발 경력이 8년 이상인 분 또는 그에 상응하는 경험이 있는 분
• 컴퓨터공학 전공 혹은 그에 상응하는 지식을 보유한 분
• 스타트업 조직 문화 경험이 있거나, 새롭게 만들어가는 과정에 거리낌 없이 도전적인 분
• MSA(Micro Service Architecture)에 대해 설계, 개발해 본 경험이 있는 분
• React의 동작 방식을 깊이있게 이해하고 설명할 수 있는 분
• Typescript(javascript) 대해서 전문성을 보유한 분","우대사항
• 반응형웹, 웹 표준을 고려한 UI 개발 경험이 있는 분
• 서비스를 주도적으로 개선하는 일을 좋아하는 분
• 임상시험 관련 도메인 지식이 있는 분","['Slack', 'MySQL', 'React', 'TypeScript', 'AWS', 'MS 오피스', 'SASS', 'Notion']"
https://www.wanted.co.kr/wd/258158,블록체인 서비스 FE개발자,람다256,서울 서초구,경력 5-8년,"주요업무
[이런 일을 해요]
• 퍼블릭 노드 서비스(Nodit)와 블록체인 서비스(Luniverse) 운영 및 개발
• 블록체인 서비스 Admin Tool(Billing Admin 등) 개발
• 블록 익스플로러(Luniverse Scan) 개발
• 블록체인 데이터 분석 서비스, 가상자산 서비스 개발

[주요 기술 스택]
FE개발팀에서는 다음의 도구를 주로 사용하며, 그 밖에도 주어진 문제에 따라 가장 적합한 도구를 적극적으로 도입하고 있어요
• 개발 언어 : TypeScript
• 프레임워크 : React/Next.js, Vue/Nuxt.js, Monorepo(Turborepo), Nest.js
• 인프라 : AWS, Kubernetes
• CI/CD : Github Action, Jenkins, Argo CD","자격요건
[우린 이런 팀원을 원해요]
• 프론트엔드 개발 경험 5년 이상 또는 그에 준하는 이해도가 있는 분
• 모던 웹 개발(React, Vue 등) 경험과 역량을 갖춘 분
• 문제 해결에 필요하다면 자신의 지식과 경험을 내려놓을 수 있는 분
• 더 나은 사용자 경험에 가치를 두는 분","우대사항
[이런 분이면 더 좋아요]
• 디자인 시스템 도입 등 팀 생산성을 높인 경험을 가진 분
• CI/CD 를 주도적으로 운영해본 경험을 가진 분
• 컴포넌트 설계에 관심이 많으신 분
• Kubernetes 사용 경험이 있으신 분
• 디자인 기본 개념에 대한 이해가 있으신 분
• D3 및 D3 커스터마이징 또는 유사한 도구를 통한 데이터 시각화 개발 경험이 있는 분",[]
https://www.wanted.co.kr/wd/258935,백엔드 개발자,바이브온코퍼레이션,서울 마포구,경력 5-7년,"주요업무
https://vibeon.ai, https://t.vibeon.ai 신규 서비스 개발
서비스 확장
MSA 확장","자격요건
학사 이후 실무 경력 5 ~ 7년차
Java 11+, Spring Boot 2+ 활용 가능
Spring Security(Oauth2, Authorization) 활용 가능
Spring Data JPA (with. QueryDSL) 활용 가능
프론트엔드 개발자와 협업 가능 (JavaScript, TypeScrpit, React.js 일부 활용 가능)
MSA(마이크로서비스) 아키텍처 설계 및 개발 경험자
이벤트 기반 메시징 시스템 구축 경험자 (Apache Kafka 등)
효율적인 테스트 환경에 관심이 높으신 분
소규모 프로젝트 리더 역할 경험자
지속적인 학습과 성장, 지식 공유에 관심이 많은 분
맡은 업무에 대한 오너십을 가지고 완수하는 열정이 있으신 분","우대사항
Spring Cloud(gateway, config 등) 능력자
AWS 실무 경험자
fireBase 실무 경험자
데이터베이스 최적화, 쿼리 최적화 능력","['Firebase', 'Java', 'JavaScript', 'AWS', 'OAuth', 'Apache Kafka']"
https://www.wanted.co.kr/wd/255209,웹 백엔드 개발(7년이상),그로잉랩,서울 마포구,경력 7년 이상,"주요업무
• Typescript / Node.js 기반으로 백엔드 로직을 개발하고 배포합니다.
• 데이터 성격에 맞게 데이터를 수집, 적재하고 이를 이용하는 코드를 작성합니다.
• Client를 위한 API를 설계하고 개발합니다.
• 가독성 있는 코드, 유지보수에 좋은 설계를 우선합니다.
• 원활한 협업을 위해 원활한 협업을 위해 GitHub과 슬랙 알림을 사용합니다.
• AWS로 서버를 배포 및 관리합니다.

• 버틀러 웹서비스 백엔드는 아래와 같은 기술스택을 가지고 있습니다.
- Typescript
- Node.js
- Nest.js
- MySQL & Redis
- AWS
- GitHub
- Jenkins","자격요건
• 7년 이상의 Web 백엔드 (Node.js) 개발 경험이 있으신 분
• AWS 기반 인프라 운영 경험이 있으신 분
• RDBMS에 대한 이해가 있으신 분
• 유연한 사고에 기반하여 원활한 협업 및 커뮤니케이션이 가능하신 분
• 스타트업 및 애자일 업무 방식에 대한 경험이 풍부하신 분","우대사항
• 성장 욕구와 내적 동기부여가 강하신 분
• 자기 규율이 강하고 만족의 기준이 높으신 분
• 주 50시간 이상의 근무를 신나게 해보신 경험이 있으신 분
• 문제는 풀기 위해 존재한다고 믿는 분
• 더 나은 개발을 위해서는 비즈니스에 대한 이해가 필요함을 이해하시는 분","['MySQL', 'Node.js', 'AWS']"
https://www.wanted.co.kr/wd/254647,Backend Engineer (Lead 급),두잇 (Doeat),서울 관악구,경력 6년 이상,"주요업무
• 두잇의 technical challenge들 해결
- 대용량 트랜젝션 처리 (주문, 소셜 기능 등)
- 최적화 문제 해결 (라이더 배차)
- 여럿이 재미있게 쓸 수 있는 서비스 개발(소셜/협력소비 기능)
- 개발 사이클을 더 빠르게 만들기 (코드 리펙토링 및 개발 문화 만들기)
• 동료들이 다양한 정보를 쉽게 취득할 수 있도록 만드는 데이터 파이프라인 구축 및 운영
• 더 재미있는 신규 서비스, 효율적인 운영을 지원하기 위한 머신러닝 파이프라인 구축 및 운영

[기술 스택]
• Kotlin, Spring
• MySQL, Redis, RabbitMQ
• Python, Airflow, Redshift
• FastAPI, ML Libraries","자격요건
• 스타트업 또는 빠르게 성장하는 조직에서 6년 이상의 개발 경험이 있으신 분
• Java / Kotlin Spring 사용경험이 있으신 분
• 스타트업이나 최고의 기업에서 제품 또는 서비스를 주도적으로 개발하신 경험을 갖고 계신 분
• 비즈니스 요건을 빠르게 이해하고 능숙하게 데이터 모델과 API를 디자인할 수 있는 분
• 서비스 개발을 하면서 얻게 되는 새로운 인사이트를 적극적으로 공유하시는 분","우대사항
• 빠른 속도로 변화하는 시스템에서 기술 부채를 관리하는 분
• 고가용성의 확장 가능한 시스템을 설계하고 운영해 본 경험이 있는 분
• Cloud Infra 활용 및 관리 경험이 있으신 분",[]
https://www.wanted.co.kr/wd/258109,개발부서 관리자,미디어윌네트웍스(알바천국),서울 강남구,경력 12-20년,"주요업무
• 알바천국 서비스 개발 및 시스템 관리자
• 정보보호 및 개인정보보호 관리 책임자
• 모든 서비스 프로젝트에 대한 전체적인 관리 및 지원
• 개발/인프라 아키텍처 Tech Lead 역할 수행
• 알바천국 비즈니스 성장을 위한 시스템 구조 및 데이터 모델 설계
• 알바천국 신규 서비스 개발 및 기존 서비스 개선 전략 수립
• 개발 조직 내 업무 프로세스 보완 및 최적화
• 개발부서 예산 관리 및 프로젝트 일정관리","자격요건
• 플랫폼 분야 상용 서비스 개발 및 운영 경력 12년 이상 (관리직 경력 7년 이상)
• 최신 기술 트렌드에 대한 깊은 이해와 경험을 가지신 분
• 비즈니스와 기술을 연결하는 높은 분석력과 전략적 사고를 보유하신 분
• 개발 조직 업무 프로세스 최적화 및 효율성 향상 경험 노하우 있으신 분
• 개발인원들의 개별적인 성장과 조직의 역량 향상을 위해 노력하는 분
• 개발언어 전환 경험이 있으신 분
• ISMS-P인증 및 정보보안 경험 가지신 분","우대사항
• 관련 자격증 보유자
• 컴퓨터공학, 소프트웨어공학, 정보기술 등 관련 분야 학위 소지자
• 해당 분야에서 우수한 성과를 이룬 경험이 있는 분",[]
https://www.wanted.co.kr/wd/253154,취약점 점검 및 모의해킹 담당자,위메이드(WEMADE),경기 성남시,신입-경력 10년,"주요업무
• 각종 대내외 서비스의 보안 취약점 점검 및 모의해킹
• Compliance 관련(ISMS, ISO 27K 등) 기술적 보안 점검 및 개선
• 보안 프로세스 구축을 통한 기술적 보안성 제고
• 침해 사고 분석 및 보안 이슈 대응","자격요건
• 신입 ~ 10년 이하의 보안 관련 경력이 있으신 분
• 취약점 점검 및 모의해킹 경험이 있으신 분","우대사항
• Web, API 등 네트워크 관련 취약점 점검 및 모의해킹 수행 경험이 있으신 분
• Android, iOS에 대해 취약점 점검 및 모의해킹 수행 경험이 있으신 분
• Windows 게임 관련 취약점 점검 및 모의해킹 수행 경험이 있으신 분
• 다양한 환경(AWS, GCP, Azure, OpenStack 등)에 경험이 있으신 분
• 협업 경험으로 원활한 커뮤니케이션 능력과 업무 태도가 적극적이신 분",[]
https://www.wanted.co.kr/wd/85839,안드로이드앱(Kotlin) 개발자(병역특례_현역/보충역),넛지헬스케어(캐시워크),서울 강남구,신입,"주요업무
ㆍKotlin을 이용한 Android Application 개발
ㆍCoroutines, Flow를 활용함
ㆍJetpack(ViewModel, LiveData, Room)을 이용함
ㆍ기존 또는 신규 서비스 개발 및 유지보수","자격요건
ㆍ병역특례 대상자","우대사항
[실무경험]
ㆍGoogle PlayStore 출시 경험이 있으신 분
ㆍThread와 비동기 프로그래밍에 대한 이해가 있으신 분
ㆍMVP, MVVM 디자인 패턴에 대한 이해가 있으신 분
ㆍ안정적인 앱 유지보수를 위한 크래시 관리 경험을 보유하신 분

[서비스운영의 전문가가 되고자 하시는 분]
ㆍ서비스를 만드는 일을 좋아하시는 분
ㆍ취미로 개발하는 소프트웨어 프로젝트가 있는 경우 우대
ㆍ사용자가 개발한 서비스를 항상 원활하게 이용할 수 있도록 높은 책임감을 가지고 운영하시는 분

[팀 플레이어]
ㆍ기획자, 동료 개발자와의 원활한 커뮤니케이션 능력을 보유하고 있으신 분
ㆍ나의 성과보다 팀의 성과, 개별 팀의 성과보다 서비스 전체의 성과를 추구하시는 분

[커뮤니케이션 능력]
ㆍ전달해야 하는 정보를 글로 잘 표현하시는 분
ㆍ꾸준하게 작성하고 있는 기술 블로그가 있는 경우 우대

[개발자의 자질]
ㆍ함수나 변수 이름을 며칠에 걸쳐 열 번쯤 바꿔본 이후에 궁극의 이름을 찾아내 본 경험이 있으신 분
ㆍ중복되는 것(코드, 반복되는 일처리, 할당된 메모리 등등)을 굉장히 싫어하시는 분

[기술에 대한 흥미]
ㆍ좋아하는 오픈소스 개발자 혹은 오픈소스 프로젝트 참여 경험이 있으신 분
ㆍ개발 관련 세미나 참여 혹은 발표 경험이 있으신 분

[기술에 대한 깊이있는 이해]
ㆍ내가 하는 일 (특히 기술적인 일) 을 개발팀 외 다른 팀에게 이해하기 쉽게 설명하실 수 있는 분
ㆍ IT 서비스와 관련 없는 일반인에게 쉽게 설명할 수 있는 경우 우대",[]
https://www.wanted.co.kr/wd/254357,SE/DevOps 엔지니어,글로지(GloZ),서울 금천구,경력 3-7년,"주요업무
• 클라우드(AWS, GCP 등) 인프라 운영, 관리, 이슈대응, 모니터링
• DevOps 업무(운영, 각종 자동화 파이프라인 관리, 비용 관리, 성능 최적화)
• IT보안 관리(클라우드 보안, 플랫폼 보안, 사내 보안 등)
• 각종 리포트, 문서화 작업 (업무 범위 내)","자격요건
• 클라우드 서비스 전반에 대한 높은 이해 및 실무 경험이 있으신 분 (3년 이상)
• DevOps 환경에서의 CI/CD 구축 및 운영 경험이 있으신 분
• 보안 원칙 및 클라우드 아키텍처 설계 경험이 있고, 보안 침해 탐지 및 대응 경험이 있으신 분
• IaC 도구(Terraform, CloudFormation 등)를 능숙하게 다루시는 분
• 업무에 필요한 자동화 프로세스를 설정하거나 관련 도구를 개발하실 수 있으신 분","우대사항
• DevOps, 보안과 관련된 자격증을 보유하신 분
• Kubernetes 기반의 컨테이너 서비스 경험이 있으신 분
• 코드 레벨의 보안성 검토가 가능하신 분(Spring Boot, Nest.js, React, Python)
• 각종 인증심사의 대응 경험이 있으신 분",[]
https://www.wanted.co.kr/wd/246211,애디슨 프로덕트 매니저,엔비티(NBT),서울 서초구,경력 2-15년,"주요업무
다음 도전들을 우리와 함께 하시게 됩니다.

애디슨 오퍼월 Product Manager는 애디슨의 성장을 위한 제품전략의 실행을 위한 과제의 상세기획과 실행을 주도합니다. 또한 완료된 과제가 제품의 성과로 이어지도록 실행합니다.

• 제품의 비전과 목표를 설정하고, 파트너사・사용자들의 니즈와 제품의 비즈니스 전략을 연결하여 제품의 성장을 주도합니다.
• 핵심 지표 정의부터 비즈니스 모델 설계・액션 아이템 실행・성과 분석까지 제품의 생애 주기를 책임집니다.
• 유효한 가설을 수립하고, 실험을 통해 도출된 인사이트를 기반으로 제품을 고도화합니다. 이를 위해 주요 과제의 요구사항을 구체화합니다.
• 광고주・매체사・제품 간의 균형을 위한 환경을 구축하기 위해 운영 업무 자동화・기술 부채 등을 해결합니다.
이 과정을 체계적으로 문서화하여 팀의 자산으로 만들고, 협업 부서 간 의견 조율・과제와 관련된 상세 의사 결정에 주도적으로 참여합니다.
• 실행 과제를 모니터링하며, 정량적・정성적 피드백을 취합해 성과를 분석합니다.
이 과정에서의 학습을 통해 제품의 진화・개선 방안을 탐색하고 준비합니다.
• 시장의 기회를 끊임없이 탐색하며 제품의 지속적인 성장과 발전을 위해 장기적인 로드맵을 수립하고 관리합니다.","자격요건
• 온라인 광고・AD-Tech 관련 서비스 기획 또는 프로젝트 매니징 경력 2년 이상
• 가설 수립 - MVP 정의 - 구체화 - 성과 분석 - 리뷰・학습을 제품팀과 함께 실행할 수 있는 역량
• 사업팀・개발팀・운영팀 등과 긴밀하게 협업하며, 제품의 가치를 전달하는 모든 설계 과정에 참여한 경험 필수
• 복잡한 정보・기술・정책 등을 이해하여 다양한 이해관계자들을 충족시키는 경험을 설계할 수 있는 분
• 리서치・설계・전개를 위해 구조적인 사고력을 갖고 문서를 구성하며, 논리적이고 합리적인 커뮤니케이션으로 협업 동료・파트너사를 설득해 본 경험
• 데이터 기반으로 다양하고 복잡한 문제를 해결하는 분석적 사고 역량을 갖고 있는 분","우대사항
• 어려운 미션・도전적인 목표에도 의지를 갖고 임팩트를 만들어 내며, 프로덕트 오너로 성장하길 원하는 분
• 애자일한 프로세스로 성과를 만들거나 실패한 경험
• 모바일 포인트 생태계에 대한 이해를 갖고 시장과 경쟁사를 분석할 수 있는 역량
• 직접 데이터를 추출하고 가공할 수 있는 SQL 활용 능력
• 비즈니스・제품 기획부터 운영까지 A to Z를 다뤄본 경험",[]
